dataset,permutation_mode,run_id,predicted_algo,ari_cal,ari_sil,stable_prediction
Parkinsons,column,7,gaussian,0.05135036104397965,0.12184138103577684,True
Transfusion,column,7,gaussian,0.017762898300859378,0.017762898300859378,True
Vehicle,column,7,spectral_clustering,0.1096799656043948,0.08690505725752318,True
VertebralColumn,column,7,dbscan,0.3668643110201198,0.3668643110201198,True
WineQualityRed,column,7,spectral_clustering,0.06161302325921006,-0.0029351829466449635,True
BreastTissue,column,8,dbscan,0.268213715336592,0.268213715336592,True
Ecoli,column,8,dbscan,0.5010894136524796,0.5010894136524796,True
Glass,column,8,dbscan,0.24529364187700725,0.24529364187700725,True
Haberman,column,8,gaussian,0.10399787130992173,0.10399787130992173,True
Iris,column,8,spectral_clustering,0.5681159420289855,0.5681159420289855,True
Parkinsons,column,8,gaussian,0.12184138103577684,0.12184138103577684,True
Transfusion,column,8,gaussian,0.024575142378689418,0.024575142378689418,True
Vehicle,column,8,spectral_clustering,0.11081511715897753,0.08690505725752318,True
VertebralColumn,column,8,dbscan,0.3668643110201198,0.3668643110201198,True
WineQualityRed,column,8,spectral_clustering,0.06106003288598606,-0.0029351829466449635,True
BreastTissue,column,9,dbscan,0.268213715336592,0.268213715336592,True
Ecoli,column,9,dbscan,0.5010894136524796,0.5010894136524796,True
Glass,column,9,dbscan,0.24529364187700725,0.24529364187700725,True
Haberman,column,9,gaussian,0.10399787130992173,0.10399787130992173,True
Iris,column,9,spectral_clustering,0.5681159420289855,0.5681159420289855,True
Parkinsons,column,9,gaussian,0.05135036104397965,0.12184138103577684,True
Transfusion,column,9,gaussian,0.01567253681838784,0.01567253681838784,True
Vehicle,column,9,spectral_clustering,0.1096799656043948,0.08690505725752318,True
VertebralColumn,column,9,dbscan,0.3668643110201198,0.3668643110201198,True
WineQualityRed,column,9,spectral_clustering,0.061689244453558036,-0.0029351829466449635,True
BreastTissue,column,10,dbscan,0.268213715336592,0.268213715336592,True
Ecoli,column,10,dbscan,0.5010894136524796,0.5010894136524796,True
Glass,column,10,dbscan,0.24529364187700725,0.24529364187700725,True
Haberman,column,10,gaussian,0.10399787130992173,0.10399787130992173,True
Iris,column,10,spectral_clustering,0.5681159420289855,0.5681159420289855,True
Parkinsons,column,10,gaussian,0.05135036104397965,0.12184138103577684,True
Transfusion,column,10,gaussian,0.012929986810749307,0.012929986810749307,True
Vehicle,column,10,spectral_clustering,0.10856510836798841,0.08690505725752318,True
VertebralColumn,column,10,gaussian,0.04902833726416902,0.04902833726416902,False
WineQualityRed,column,10,spectral_clustering,0.06098126046497383,-0.0029351829466449635,True
BreastTissue,column,11,dbscan,0.268213715336592,0.268213715336592,True
Ecoli,column,11,gaussian,0.6259349607869744,0.03797812133245865,False
Glass,column,11,dbscan,0.24529364187700725,0.24529364187700725,True
Haberman,column,11,gaussian,0.10399787130992173,0.10399787130992173,True
Iris,column,11,spectral_clustering,0.5681159420289855,0.5681159420289855,True
Parkinsons,column,11,gaussian,0.05135036104397965,0.12184138103577684,True
Transfusion,column,11,gaussian,0.019083771839119683,0.017762898300859378,True
Vehicle,column,11,spectral_clustering,0.10856510836798841,0.08690505725752318,True
VertebralColumn,column,11,dbscan,0.3668643110201198,0.3668643110201198,True
WineQualityRed,column,11,spectral_clustering,0.06033755049303548,-0.0029351829466449635,True
BreastTissue,column,12,dbscan,0.268213715336592,0.268213715336592,True
Ecoli,column,12,dbscan,0.5010894136524796,0.5010894136524796,True
Glass,column,12,dbscan,0.24529364187700725,0.24529364187700725,True
Haberman,column,12,gaussian,0.10399787130992173,0.10399787130992173,True
Iris,column,12,spectral_clustering,0.5681159420289855,0.5681159420289855,True
Parkinsons,column,12,gaussian,0.05135036104397965,0.12184138103577684,True
Transfusion,column,12,gaussian,0.008656553913040965,0.008656553913040965,True
Vehicle,column,12,gaussian,0.08776256054027652,0.08776256054027652,False
VertebralColumn,column,12,gaussian,0.04902833726416902,0.04902833726416902,False
WineQualityRed,column,12,gaussian,0.06092055309811638,0.08807595659400623,False
BreastTissue,column,13,dbscan,0.268213715336592,0.268213715336592,True
Ecoli,column,13,dbscan,0.5010894136524796,0.5010894136524796,True
Glass,column,13,dbscan,0.24529364187700725,0.24529364187700725,True
Haberman,column,13,gaussian,0.10399787130992173,0.10399787130992173,True
Iris,column,13,spectral_clustering,0.5681159420289855,0.5681159420289855,True
Parkinsons,column,13,gaussian,0.12184138103577684,0.12184138103577684,True
Transfusion,column,13,gaussian,0.011622166563255563,0.011622166563255563,True
Vehicle,column,13,spectral_clustering,0.10856510836798841,0.08690505725752318,True
VertebralColumn,column,13,gaussian,0.04902833726416902,0.04902833726416902,False
WineQualityRed,column,13,gaussian,0.07855636242644243,0.08807595659400623,False
BreastTissue,column,14,dbscan,0.268213715336592,0.268213715336592,True
Ecoli,column,14,dbscan,0.5010894136524796,0.5010894136524796,True
Glass,column,14,dbscan,0.24529364187700725,0.24529364187700725,True
Haberman,column,14,gaussian,0.10399787130992173,0.10399787130992173,True
Iris,column,14,spectral_clustering,0.5681159420289855,0.5681159420289855,True
Parkinsons,column,14,gaussian,0.05135036104397965,0.12184138103577684,True
Transfusion,column,14,gaussian,0.024641398909509702,0.024641398909509702,True
Vehicle,column,14,spectral_clustering,0.1096799656043948,0.08690505725752318,True
VertebralColumn,column,14,gaussian,0.04902833726416902,0.04902833726416902,False
WineQualityRed,column,14,spectral_clustering,0.06161302325921006,-0.0029351829466449635,True
BreastTissue,column,15,dbscan,0.268213715336592,0.268213715336592,True
Ecoli,column,15,dbscan,0.5010894136524796,0.5010894136524796,True
Glass,column,15,dbscan,0.24529364187700725,0.24529364187700725,True
Haberman,column,15,gaussian,0.10399787130992173,0.10399787130992173,True
Iris,column,15,spectral_clustering,0.5681159420289855,0.5681159420289855,True
Parkinsons,column,15,gaussian,0.05135036104397965,0.12184138103577684,True
Transfusion,column,15,gaussian,0.02097321493121303,0.02097321493121303,True
Vehicle,column,15,spectral_clustering,0.10856510836798841,0.08690505725752318,True
VertebralColumn,column,15,gaussian,0.04902833726416902,0.04902833726416902,False
WineQualityRed,column,15,gaussian,0.07156361403198366,0.08849699268464407,False
BreastTissue,column,16,dbscan,0.268213715336592,0.268213715336592,True
Ecoli,column,16,dbscan,0.5010894136524796,0.5010894136524796,True
Glass,column,16,dbscan,0.24529364187700725,0.24529364187700725,True
Haberman,column,16,gaussian,0.10399787130992173,0.10399787130992173,True
Iris,column,16,spectral_clustering,0.5681159420289855,0.5681159420289855,True
Parkinsons,column,16,gaussian,0.05135036104397965,0.12184138103577684,True
Transfusion,column,16,gaussian,0.020253042721931604,0.020253042721931604,True
Vehicle,column,16,gaussian,0.08776256054027652,0.08776256054027652,False
VertebralColumn,column,16,dbscan,0.3668643110201198,0.3668643110201198,True
WineQualityRed,column,16,ward,0.01569950503278266,0.01569950503278266,False
BreastTissue,column,17,dbscan,0.268213715336592,0.268213715336592,True
Ecoli,column,17,gaussian,0.6737653766224536,0.03797812133245865,False
Glass,column,17,dbscan,0.24529364187700725,0.24529364187700725,True
Haberman,column,17,gaussian,0.10399787130992173,0.10399787130992173,True
Iris,column,17,spectral_clustering,0.5681159420289855,0.5681159420289855,True
Parkinsons,column,17,gaussian,0.05135036104397965,0.12184138103577684,True
Transfusion,column,17,gaussian,0.020148715617592308,0.020148715617592308,True
Vehicle,column,17,spectral_clustering,0.10856510836798841,0.08690505725752318,True
VertebralColumn,column,17,dbscan,0.3668643110201198,0.3668643110201198,True
WineQualityRed,column,17,gaussian,0.0831187412151008,0.08807595659400623,False
BreastTissue,column,18,dbscan,0.268213715336592,0.268213715336592,True
Ecoli,column,18,dbscan,0.5010894136524796,0.5010894136524796,True
Glass,column,18,dbscan,0.24529364187700725,0.24529364187700725,True
Haberman,column,18,gaussian,0.10399787130992173,0.10399787130992173,True
Iris,column,18,spectral_clustering,0.5681159420289855,0.5681159420289855,True
Parkinsons,column,18,gaussian,0.05135036104397965,0.12184138103577684,True
Transfusion,column,18,gaussian,0.022223602512614366,0.022223602512614366,True
Vehicle,column,18,spectral_clustering,0.10856510836798841,0.08690505725752318,True
VertebralColumn,column,18,gaussian,0.04902833726416902,0.04902833726416902,False
WineQualityRed,column,18,gaussian,0.07156361403198366,0.08849699268464407,False
BreastTissue,column,19,dbscan,0.268213715336592,0.268213715336592,True
Ecoli,column,19,dbscan,0.5010894136524796,0.5010894136524796,True
Glass,column,19,dbscan,0.24529364187700725,0.24529364187700725,True
Haberman,column,19,gaussian,0.10399787130992173,0.10399787130992173,True
Iris,column,19,spectral_clustering,0.5681159420289855,0.5681159420289855,True
Parkinsons,column,19,gaussian,0.05135036104397965,0.12184138103577684,True
Transfusion,column,19,gaussian,0.01752830290303354,0.01752830290303354,True
Vehicle,column,19,spectral_clustering,0.10856510836798841,0.08690505725752318,True
VertebralColumn,column,19,dbscan,0.3668643110201198,0.3668643110201198,True
WineQualityRed,column,19,spectral_clustering,-0.0029351829466449635,-0.0029351829466449635,True
BreastTissue,column,20,dbscan,0.268213715336592,0.268213715336592,True
Ecoli,column,20,gaussian,0.6737653766224536,0.03797812133245865,False
Glass,column,20,dbscan,0.24529364187700725,0.24529364187700725,True
Haberman,column,20,gaussian,0.10399787130992173,0.10399787130992173,True
Iris,column,20,spectral_clustering,0.5681159420289855,0.5681159420289855,True
Parkinsons,column,20,gaussian,0.05135036104397965,0.12184138103577684,True
Transfusion,column,20,gaussian,-0.02911387807989949,0.0027555571410476745,True
Vehicle,column,20,spectral_clustering,0.1096799656043948,0.08690505725752318,True
VertebralColumn,column,20,dbscan,0.3668643110201198,0.3668643110201198,True
WineQualityRed,column,20,spectral_clustering,0.06106003288598606,-0.0029351829466449635,True
BreastTissue,column,21,dbscan,0.268213715336592,0.268213715336592,True
Ecoli,column,21,dbscan,0.5010894136524796,0.5010894136524796,True
Glass,column,21,dbscan,0.24529364187700725,0.24529364187700725,True
Haberman,column,21,gaussian,0.10399787130992173,0.10399787130992173,True
Iris,column,21,spectral_clustering,0.5681159420289855,0.5681159420289855,True
Parkinsons,column,21,gaussian,0.12184138103577684,0.12184138103577684,True
Transfusion,column,21,gaussian,0.020686902787069174,0.020401146736413602,True
Vehicle,column,21,gaussian,0.08776256054027652,0.08776256054027652,False
VertebralColumn,column,21,gaussian,0.04902833726416902,0.04902833726416902,False
WineQualityRed,column,21,gaussian,0.05756621952049193,0.0883542007348049,False
BreastTissue,column,22,dbscan,0.268213715336592,0.268213715336592,True
Ecoli,column,22,dbscan,0.5010894136524796,0.5010894136524796,True
Glass,column,22,dbscan,0.24529364187700725,0.24529364187700725,True
Haberman,column,22,gaussian,0.10399787130992173,0.10399787130992173,True
Iris,column,22,spectral_clustering,0.5681159420289855,0.5681159420289855,True
Parkinsons,column,22,gaussian,0.05135036104397965,0.12184138103577684,True
Transfusion,column,22,gaussian,0.01701343235416696,0.006059946704443676,True
Vehicle,column,22,spectral_clustering,0.10856510836798841,0.08690505725752318,True
VertebralColumn,column,22,gaussian,0.04902833726416902,0.04902833726416902,False
WineQualityRed,column,22,spectral_clustering,-0.0029351829466449635,-0.0029351829466449635,True
BreastTissue,column,23,dbscan,0.268213715336592,0.268213715336592,True
Ecoli,column,23,dbscan,0.5010894136524796,0.5010894136524796,True
Glass,column,23,dbscan,0.24529364187700725,0.24529364187700725,True
Haberman,column,23,gaussian,0.10399787130992173,0.10399787130992173,True
Iris,column,23,spectral_clustering,0.5681159420289855,0.5681159420289855,True
Parkinsons,column,23,gaussian,0.05135036104397965,0.12184138103577684,True
Transfusion,column,23,gaussian,0.009172704491548582,0.009172704491548582,True
Vehicle,column,23,spectral_clustering,0.1096799656043948,0.08690505725752318,True
VertebralColumn,column,23,gaussian,0.04902833726416902,0.04902833726416902,False
WineQualityRed,column,23,spectral_clustering,0.06106003288598606,-0.0029351829466449635,True
BreastTissue,column,24,dbscan,0.268213715336592,0.268213715336592,True
Ecoli,column,24,dbscan,0.5010894136524796,0.5010894136524796,True
Glass,column,24,dbscan,0.24529364187700725,0.24529364187700725,True
Haberman,column,24,gaussian,0.03735651529972785,0.10399787130992173,True
Iris,column,24,spectral_clustering,0.5681159420289855,0.5681159420289855,True
Parkinsons,column,24,gaussian,0.05135036104397965,0.12184138103577684,True
Transfusion,column,24,gaussian,0.024042842818780042,0.024042842818780042,True
Vehicle,column,24,spectral_clustering,0.11081511715897753,0.08690505725752318,True
VertebralColumn,column,24,gaussian,0.04902833726416902,0.04902833726416902,False
WineQualityRed,column,24,gaussian,0.07156361403198366,0.08849699268464407,False
BreastTissue,column,25,dbscan,0.268213715336592,0.268213715336592,True
Ecoli,column,25,spectral_clustering,0.3759664033722417,0.3759664033722417,False
Glass,column,25,dbscan,0.24529364187700725,0.24529364187700725,True
Haberman,column,25,gaussian,0.10399787130992173,0.10399787130992173,True
Iris,column,25,spectral_clustering,0.5681159420289855,0.5681159420289855,True
Parkinsons,column,25,gaussian,0.05135036104397965,0.12184138103577684,True
Transfusion,column,25,gaussian,0.0027028729858372936,0.0027028729858372936,True
Vehicle,column,25,spectral_clustering,0.10856510836798841,0.08690505725752318,True
VertebralColumn,column,25,dbscan,0.3668643110201198,0.3668643110201198,True
WineQualityRed,column,25,spectral_clustering,0.06106003288598606,-0.0029351829466449635,True
BreastTissue,column,26,dbscan,0.268213715336592,0.268213715336592,True
Ecoli,column,26,dbscan,0.5010894136524796,0.5010894136524796,True
Glass,column,26,dbscan,0.24529364187700725,0.24529364187700725,True
Haberman,column,26,gaussian,0.08350508883239514,0.10399787130992173,True
Iris,column,26,spectral_clustering,0.5681159420289855,0.5681159420289855,True
Parkinsons,column,26,gaussian,0.05135036104397965,0.12184138103577684,True
Transfusion,column,26,gaussian,0.01752830290303354,0.01752830290303354,True
Vehicle,column,26,spectral_clustering,0.1096799656043948,0.08690505725752318,True
VertebralColumn,column,26,dbscan,0.3668643110201198,0.3668643110201198,True
WineQualityRed,column,26,spectral_clustering,0.06161302325921006,-0.0029351829466449635,True
BreastTissue,column,27,dbscan,0.268213715336592,0.268213715336592,True
Ecoli,column,27,dbscan,0.5010894136524796,0.5010894136524796,True
Glass,column,27,dbscan,0.24529364187700725,0.24529364187700725,True
Haberman,column,27,gaussian,0.10399787130992173,0.10399787130992173,True
Iris,column,27,spectral_clustering,0.5681159420289855,0.5681159420289855,True
Parkinsons,column,27,gaussian,0.05135036104397965,0.12184138103577684,True
Transfusion,column,27,gaussian,0.01013032442476506,0.01013032442476506,True
Vehicle,column,27,gaussian,0.08776256054027652,0.08776256054027652,False
VertebralColumn,column,27,dbscan,0.3668643110201198,0.3668643110201198,True
WineQualityRed,column,27,spectral_clustering,0.06106003288598606,-0.0029351829466449635,True
BreastTissue,column,28,dbscan,0.268213715336592,0.268213715336592,True
Ecoli,column,28,dbscan,0.5010894136524796,0.5010894136524796,True
Glass,column,28,dbscan,0.24529364187700725,0.24529364187700725,True
Haberman,column,28,gaussian,0.10399787130992173,0.10399787130992173,True
Iris,column,28,spectral_clustering,0.5681159420289855,0.5681159420289855,True
Parkinsons,column,28,gaussian,0.05135036104397965,0.12184138103577684,True
Transfusion,column,28,gaussian,0.014792021575520278,0.01676460062529058,True
Vehicle,column,28,gaussian,0.08776256054027652,0.08776256054027652,False
VertebralColumn,column,28,dbscan,0.3668643110201198,0.3668643110201198,True
WineQualityRed,column,28,spectral_clustering,-0.0029351829466449635,-0.0029351829466449635,True
BreastTissue,column,29,dbscan,0.268213715336592,0.268213715336592,True
Ecoli,column,29,dbscan,0.5010894136524796,0.5010894136524796,True
Glass,column,29,dbscan,0.24529364187700725,0.24529364187700725,True
Haberman,column,29,gaussian,0.10399787130992173,0.10399787130992173,True
Iris,column,29,spectral_clustering,0.5681159420289855,0.5681159420289855,True
Parkinsons,column,29,gaussian,0.05135036104397965,0.12184138103577684,True
Transfusion,column,29,gaussian,-0.025966307032627495,0.049307516673566074,True
Vehicle,column,29,spectral_clustering,0.10856510836798841,0.08690505725752318,True
VertebralColumn,column,29,dbscan,0.3668643110201198,0.3668643110201198,True
WineQualityRed,column,29,gaussian,0.07156361403198366,0.08873998380755939,False
